"AGENCY_ID","scaled_log_n_train_rows","scaled_n_train_years_active","scaled_mean_log_wp_train","scaled_mean_log_prev_wp_train","scaled_mean_log_prev_poly_train","scaled_sd_log_wp_train","scaled_iqr_log_wp_train","scaled_sd_log_prev_poly_train","scaled_mean_active_producers_train_clean","scaled_n_products_train","scaled_n_states_train","scaled_product_hhi","scaled_state_hhi","scaled_pl_share_train","scaled_slope_mean_log_wp_by_year"
3764,0.800132,0.653219,0.797482,0.080003,-0.597365,0.557301,1.153677,-0.19205,1.497671,1.027096,0.34389,-0.46905,-0.341356,0.063549,0.01036
3765,-2.367046,-1.799288,-2.605619,-3.166905,-1.424946,-2.031936,-2.007178,-2.177866,-0.824041,-1.884803,-0.642924,3.782548,0.628811,-1.643578,0.094867
3775,-0.118283,0.653219,-0.878688,-1.474913,-1.170089,0.030856,0.636124,-0.816675,-0.59187,-0.65874,-0.642924,-0.212786,0.628811,-1.07951,-2.030145
3780,-0.401389,-0.818285,-0.30849,-0.443479,0.334842,-0.172893,-0.905576,-0.297528,-0.127528,-0.965256,0.34389,0.035821,-0.904427,1.901993,-0.142401
3782,-2.367046,-2.289789,-3.507903,2.456199,2.995574,1.179142,-0.729773,-2.177866,-0.290047,-1.731545,-0.642924,1.520862,0.628811,-1.643578,0.094867
3795,0.092456,0.162718,-0.543079,-0.174552,0.015739,-0.004958,0.496236,1.254884,-0.26683,-0.352224,0.34389,-0.263288,-0.556352,-0.586127,0.011432
3797,-0.427753,-0.818285,-0.994194,0.107512,0.383743,-0.765382,-0.736194,1.646462,0.568986,-0.505482,0.34389,-0.248279,0.312294,-0.579907,0.304132
3815,0.703088,0.653219,0.468205,-0.059472,-0.687569,0.504989,1.486954,-0.260816,0.336815,0.873839,-0.642924,-0.492039,0.628811,-0.166257,0.024909
3818,-0.21609,0.653219,-1.017322,-0.815629,0.472297,-1.056703,-1.362188,0.459031,-0.290047,0.107549,-0.642924,-0.172801,0.628811,1.174697,0.404707
3824,0.995143,0.653219,-0.320942,-0.773499,-0.540414,0.531983,0.601196,-0.018187,0.290381,1.027096,0.34389,-0.460057,-1.625282,0.015169,-0.129801
3826,-0.375836,0.653219,0.109924,-0.222688,0.398225,2.377019,2.245819,0.183471,-0.777607,-0.505482,-0.642924,0.001291,0.628811,1.237199,1.007964
3828,0.106651,-0.327783,-0.089628,-0.504982,-0.801256,0.546197,0.314707,-0.20468,-0.824041,0.260807,-0.642924,-0.426178,0.628811,-0.543228,-1.565659
3849,-0.675621,-1.308786,0.641681,-1.350473,-0.621215,0.257579,0.505714,1.050189,-0.824041,-0.65874,-0.642924,-0.217459,0.628811,-1.643578,4.129128
3851,0.294759,0.653219,-0.395033,-0.939168,-0.451515,0.283398,-0.126506,-0.223621,0.290381,-0.198966,-0.642924,-0.320657,0.628811,0.153492,0.16645
3855,-0.100032,-0.327783,-0.086272,-0.607986,-0.73801,0.764611,-0.000294,-0.033019,-0.034659,-0.198966,0.34389,-0.345448,0.415374,-0.38293,-4.256439
3862,-0.791679,-0.327783,-0.535138,-0.309163,0.547984,-0.255587,1.028019,0.29157,0.383249,-1.425029,-0.642924,0.399416,0.628811,1.901993,-0.071092
3863,-0.351046,0.162718,0.531115,0.316901,0.80037,0.034718,-0.108331,-0.032451,-0.127528,-1.118514,-0.642924,0.027609,0.628811,1.901993,0.706793
3864,0.830114,0.653219,0.793153,0.11936,-0.276286,0.101829,-0.485683,-0.008314,-0.499001,1.180354,0.34389,-0.472191,-0.365512,0.433114,0.256799
3870,1.33184,0.653219,0.458483,-0.016241,-0.591981,0.949168,0.812049,0.479884,2.054882,0.873839,4.291142,-0.408466,-2.863778,-0.719246,0.140712
3878,-1.367268,-1.308786,-2.348449,-0.268892,0.53973,-0.410061,-0.546808,2.131808,-0.684738,-1.425029,-0.642924,0.431902,0.628811,-1.643578,3.065118
3905,-2.703744,-2.289789,-1.035366,2.456199,2.995574,-3.191196,-2.468346,-2.177866,-0.731173,-1.884803,-0.642924,3.782548,0.628811,1.901993,0.094867
3924,0.709922,0.653219,0.988372,0.201765,-0.52037,0.386986,-0.333931,-0.152913,-0.359699,0.720581,-0.642924,-0.482231,0.628811,0.055952,0.032283
3932,-0.064691,0.653219,0.043649,-0.492571,0.527065,1.722878,3.678302,-0.242352,-0.173962,-1.118514,0.34389,0.166307,-1.132115,1.901993,0.477192
3936,0.369814,0.653219,-0.177987,-0.218361,-0.033332,0.176252,-0.181557,0.923404,-0.220396,0.260807,-0.642924,-0.384609,0.628811,0.040568,0.170863
3941,-0.047568,-0.327783,-0.321065,-0.191268,-0.465068,-0.784607,-0.377191,1.158919,-0.081093,-0.505482,-0.642924,-0.281419,0.628811,-1.42198,-0.253322
3948,0.824203,0.653219,1.084955,0.424369,-0.185874,0.608908,0.387252,0.357152,-0.638304,1.793386,-0.642924,-0.527076,0.628811,0.218485,-0.05736
3962,1.11204,0.653219,0.390375,-0.174671,-0.780541,0.929779,1.09873,0.261315,-0.499001,0.260807,2.317516,-0.365868,-2.726667,-1.067648,-0.076421
3967,-2.703744,-2.289789,-1.46484,2.456199,2.995574,-3.191196,-2.468346,-2.177866,-0.545436,-1.884803,-0.642924,3.782548,0.628811,-1.643578,0.094867
3976,0.400014,0.653219,0.340575,-0.115325,-0.567257,-0.43852,-0.228011,0.36202,-0.545436,0.567323,-0.642924,-0.417117,0.628811,-0.276611,0.368699
3985,0.616359,0.653219,0.548195,-0.037886,-0.370777,0.205219,-0.027558,0.339587,-0.638304,1.180354,-0.642924,-0.473238,0.628811,-0.00211,-0.150704
3990,0.709922,0.653219,1.177433,0.444028,-0.314463,-0.279857,-0.087548,0.157853,-0.731173,1.180354,-0.642924,-0.489646,0.628811,0.114557,0.037022
3993,0.134334,0.653219,-0.668753,-2.055249,-0.079391,-0.069488,-0.446991,0.112515,-0.290047,0.260807,-0.642924,-0.371416,0.628811,0.779229,-0.3865
3998,0.675173,0.653219,0.225273,-0.404553,-0.28382,0.397682,-0.636606,0.175093,-0.638304,0.720581,-0.642924,-0.476602,0.628811,0.098642,0.160388
3999,-0.573812,-0.818285,-0.128612,0.199728,0.982148,0.659865,2.020654,0.355069,0.568986,-0.965256,-0.642924,-0.038797,0.628811,1.76017,-0.053243
4000,0.294759,-0.327783,0.238655,0.143192,0.027603,-0.423947,-0.167911,1.053199,-0.638304,0.414065,-0.642924,-0.442888,0.628811,-0.040785,1.206279
4007,-2.128155,-2.289789,-0.016769,2.456199,2.995574,0.126543,-0.683035,-2.177866,-0.731173,-1.578287,-0.642924,0.766966,0.628811,1.901993,0.094867
4009,0.990301,0.653219,-0.752852,-1.21691,-0.629726,0.743114,0.063875,-0.445068,-0.59187,0.720581,0.34389,-0.443127,-1.541074,0.212633,0.078987
4021,0.409841,0.653219,0.339247,-0.352814,-0.645408,0.145281,0.531663,-0.27766,-0.91691,-0.198966,-0.642924,-0.363877,0.628811,-0.166257,-0.12569
4024,0.762664,0.653219,0.885761,0.221498,-0.318955,0.46937,0.282536,0.103162,-0.777607,1.180354,-0.642924,-0.500263,0.628811,0.170435,-0.153398
4027,1.140891,0.653219,0.415905,-0.076919,-0.280624,1.053788,0.798399,0.201567,-0.731173,1.640128,0.34389,-0.499526,-1.585222,0.233489,-0.179088
4028,0.033116,-0.327783,0.968776,0.881787,-0.340667,0.6223,1.36493,1.37401,-0.081093,-0.505482,0.34389,-0.262561,-0.35733,-1.643578,0.856624
4029,-0.136945,0.162718,0.187361,0.227837,0.501841,0.059865,0.903046,0.613296,-0.220396,0.107549,-0.642924,-0.342063,0.628811,0.582711,-1.560279
4030,-2.367046,-1.799288,-3.953969,2.456199,2.995574,-1.391839,-1.75254,-2.177866,-0.290047,-1.731545,0.34389,1.520862,-1.826925,-1.643578,0.094867
4034,0.1742,0.162718,0.236105,-0.12384,-0.512775,-0.156585,0.319334,1.157828,-0.59187,-0.811998,1.330703,-0.09007,-1.744634,-1.643578,0.525187
4047,-2.703744,-2.289789,-0.897871,2.456199,2.995574,-3.191196,-2.468346,-2.177866,-0.290047,-1.884803,-0.642924,3.782548,0.628811,-1.643578,0.094867
4061,0.806215,0.653219,1.625663,0.84611,-0.25179,0.727208,0.510378,0.14958,1.451237,1.333612,0.34389,-0.514851,0.557114,0.25956,-0.112554
4086,0.887012,0.653219,1.172543,0.406604,-0.295706,1.116678,1.307805,0.174157,0.336815,1.333612,0.34389,-0.497567,-0.358286,0.271031,0.253832
4089,0.623942,0.653219,-0.264351,-0.775896,-0.701729,-0.025661,-0.792624,-0.330523,-0.499001,0.567323,-0.642924,-0.460231,0.628811,-0.244866,-0.260858
4109,-0.573812,-0.327783,0.041112,0.095852,0.752645,0.203628,1.597626,0.449649,-0.824041,-1.118514,-0.642924,0.019102,0.628811,1.901993,1.296909
4118,-0.175575,-0.327783,0.204856,0.055234,-0.206579,-0.490722,-0.331264,1.303242,-0.313264,-0.505482,-0.642924,-0.243011,0.628811,-0.865282,2.421002
4123,0.475557,0.653219,-0.334149,-0.74874,-0.374991,0.139112,-0.689905,-0.314583,-0.824041,0.260807,-0.642924,-0.408167,0.628811,0.538312,-0.110733
4134,-1.663451,-2.289789,-1.412954,2.456199,2.995574,-0.366686,-0.6785,-2.177866,-0.777607,-1.118514,-0.642924,0.013071,0.628811,-1.643578,0.094867
4148,0.749789,0.653219,0.687836,0.011951,-0.45284,0.029136,0.414605,-0.16313,0.197512,0.873839,-0.642924,-0.493187,0.628811,0.143167,-0.302562
4154,0.033116,0.653219,-1.106991,-0.80258,-0.067004,-0.399999,-0.079413,0.676485,-0.731173,-0.505482,-0.642924,-0.25612,0.628811,0.229554,0.654011
4170,0.841809,0.653219,1.049926,0.285273,-0.254413,0.533005,0.146437,0.05782,-0.499001,1.333612,-0.642924,-0.520533,0.628811,0.328958,-0.031419
4194,-0.454981,-0.818285,-0.572035,-0.802199,-1.110454,-0.445241,-0.643881,-0.999918,-0.081093,-0.352224,-0.642924,-0.305161,0.628811,-0.910011,-1.703869
4198,0.510898,0.653219,1.199886,0.253325,-0.950246,-0.045118,0.021718,-0.217339,0.290381,-0.045709,0.34389,-0.324323,-0.879732,-1.009107,0.302898
4201,-0.280829,-1.308786,-1.253085,0.934781,1.153691,1.531912,0.522036,1.91065,-0.684738,-0.045709,3.304329,-0.126539,-1.796607,-1.052649,1.399508
4226,0.794004,0.653219,-0.030044,-0.334416,-0.48634,0.333775,0.345179,0.160396,0.61542,0.260807,1.330703,-0.393687,-1.611932,-0.056009,-0.209551
4229,1.225541,0.653219,0.482067,-0.114371,-0.613347,1.241695,0.556584,0.117916,-0.127528,1.027096,3.304329,-0.460615,-2.35292,-0.357132,0.033261
4236,-1.215868,-1.308786,0.294472,0.082378,0.68503,1.349711,1.996348,-0.258642,-0.26683,-1.118514,0.34389,0.044224,-0.183003,1.579669,-2.980105
4237,1.124527,0.653219,0.967364,0.24747,-1.068979,0.403902,-0.102138,-0.484515,0.243946,0.567323,2.317516,-0.387097,-2.348768,-0.987647,-0.051088
4247,0.429154,0.162718,0.46217,-0.110469,-0.355368,0.426321,0.64345,0.508792,-0.452567,0.567323,0.34389,-0.45582,0.405683,-0.159385,-0.73378
4250,-1.215868,-2.289789,0.181508,2.456199,2.995574,-0.832638,-0.263496,-2.177866,0.011775,-0.505482,0.34389,-0.254842,-0.183003,-0.998929,0.094867
4251,-2.703744,-2.289789,-2.50547,2.456199,2.995574,-3.191196,-2.468346,-2.177866,-0.638304,-1.884803,-0.642924,3.782548,0.628811,-1.643578,0.094867
4260,0.945403,0.653219,0.659483,-0.086811,-0.833732,0.035358,0.24816,-0.029362,0.94046,0.260807,0.34389,-0.401061,-1.710869,-0.806735,0.336083
4265,-1.552566,-2.289789,0.619607,2.456199,2.995574,0.013242,-0.81011,-2.177866,-0.824041,-0.965256,-0.642924,-0.094628,0.628811,-1.643578,0.094867
4276,-1.215868,-0.818285,0.078734,0.378041,0.667039,0.502307,0.499822,0.245345,-0.731173,-1.271771,-0.642924,0.418056,0.628811,1.257344,0.832237
4277,1.086487,0.653219,1.3062,0.602321,-0.521578,0.894441,1.61411,0.257278,2.658527,1.180354,1.330703,-0.460477,-1.809086,-0.43697,-0.227377
4283,-0.483133,-0.327783,-0.569285,-0.98173,-0.417447,-0.145432,0.729124,-0.637344,-0.59187,-0.965256,-0.642924,-0.013854,0.628811,0.635718,0.166891
4288,-0.427753,-0.327783,-1.540364,-0.608224,-0.007974,-0.846977,-0.952935,1.30278,-0.452567,-0.811998,-0.642924,-0.137708,0.628811,-0.461721,0.682
4291,-0.064691,-0.327783,-0.004263,-0.456401,-0.760866,-0.823576,-0.133613,-0.590468,-0.406133,-0.352224,0.34389,-0.296473,0.2286,-0.210262,-1.282949
4297,0.806215,0.653219,1.044097,0.326561,-0.185165,0.359798,-0.424094,0.251961,-0.359699,1.48687,-0.642924,-0.51534,0.628811,0.25956,-0.012204
4300,-0.156035,0.653219,-0.300917,0.017613,0.823052,1.037119,1.545885,0.360036,-0.545436,-0.505482,-0.642924,-0.099757,0.628811,1.56432,-0.402799
4310,0.743276,0.653219,0.057619,-0.457163,-0.349429,0.368764,-0.865436,0.028682,0.104644,1.027096,0.34389,-0.487247,0.326871,0.298044,0.049121
4315,0.493416,0.653219,0.16749,-0.317232,-0.685905,-0.912872,-0.486941,-0.13817,0.058209,0.260807,0.34389,-0.414999,0.524323,-0.271099,-0.210313
4316,1.199531,0.653219,0.28472,-0.261405,-0.411368,0.604595,0.65227,0.22618,-0.499001,1.333612,1.330703,-0.482688,-2.04766,-0.040785,0.120544
4330,-0.751164,0.653219,-0.978287,-1.234758,-0.145069,-1.401838,-1.099324,-1.71781,-0.290047,-1.731545,0.34389,1.611329,-1.802367,1.901993,-1.455194
4332,0.653603,0.653219,-0.020552,-0.548878,-0.324824,0.051806,-1.011826,-0.033855,-0.91691,0.873839,-0.642924,-0.470534,0.628811,0.364533,0.025711
4334,-1.367268,-0.327783,-0.713099,0.210217,1.020341,-1.457084,-1.053616,1.293151,-0.452567,-1.425029,-0.642924,0.990343,0.628811,1.901993,1.112966
4344,-1.367268,0.653219,-0.995034,-0.908912,0.060234,-2.477464,-2.135198,-0.116473,-0.59187,-1.731545,-0.642924,2.218913,0.628811,1.901993,0.34162
4349,-0.976977,-0.818285,-0.48512,0.520719,1.190063,1.406354,1.951053,0.508448,-0.824041,-1.271771,-0.642924,0.204058,0.628811,1.901993,-1.607612
4351,1.459847,0.653219,1.386973,0.616679,-0.312078,0.535469,0.509283,0.285912,0.801157,1.640128,2.317516,-0.518475,-2.328004,-0.024434,-0.036167
4352,0.224543,0.653219,-1.258297,-1.384274,-0.320725,0.258586,0.170728,0.361277,-0.26683,-0.045709,0.34389,-0.328693,0.208672,0.102748,-0.910203
4360,-1.791457,-2.289789,-0.197599,2.456199,2.995574,-1.024994,-1.711661,-2.177866,-0.731173,-1.271771,-0.642924,0.16385,0.628811,-1.643578,0.094867
4375,1.191948,0.653219,0.629787,0.172081,-0.429575,0.766113,0.801852,0.599997,2.612093,1.333612,3.304329,-0.450819,-2.305618,-0.483506,0.660353
4388,0.646286,0.653219,1.206126,0.418589,-0.468868,-0.118381,0.448923,0.131376,-0.406133,0.873839,-0.642924,-0.470374,0.628811,-0.124047,0.418535
4391,-0.118283,0.162718,-1.004401,-1.371383,-1.139796,-0.949628,-0.957717,-1.243305,-0.638304,-0.505482,-0.642924,-0.250169,0.628811,-0.757185,-1.66943
4401,-1.367268,-1.308786,-1.792966,1.655698,2.169533,-0.670789,-0.031104,0.865329,-0.173962,-1.118514,0.34389,0.208525,-1.796607,-0.461721,-3.366634
4414,0.847596,0.653219,0.659761,0.078175,-0.125497,0.239802,-0.774429,0.24761,-0.359699,1.333612,0.34389,-0.520285,0.560599,0.315164,-0.225255
4424,-0.976977,-0.818285,0.651073,0.626577,-0.24614,-0.246282,0.094916,1.56507,0.290381,-1.425029,-0.642924,0.405097,0.628811,-1.643578,-0.587926
4430,-2.367046,-1.799288,-1.46484,0.278155,0.785314,-3.191196,-2.468346,3.604169,-0.59187,-1.884803,-0.642924,3.782548,0.628811,-1.643578,0.094867
4438,0.001777,-0.327783,2.652205,1.763133,-0.384823,0.030942,-0.222439,1.325202,1.2655,-0.65874,1.330703,-0.210402,-0.409755,-1.643578,0.997474
4447,-0.21609,0.653219,-0.436271,-0.169885,0.093087,-0.421369,-0.70755,0.764639,-0.406133,-0.352224,-0.642924,-0.143061,0.628811,-0.098073,-0.246348
4450,0.924642,0.653219,-0.325749,-0.465121,-0.456393,-0.146956,-0.321639,0.441869,-0.777607,1.333612,1.330703,-0.422432,-1.622787,-0.401499,-0.18627
4451,0.134334,0.162718,-0.441451,-0.672775,-0.484843,0.815063,0.979529,-0.042607,0.011775,0.414065,-0.642924,-0.419162,0.628811,0.129208,-1.044672
4456,-1.663451,-2.289789,-0.825471,2.456199,2.995574,-0.214274,-0.123693,-2.177866,0.894026,-1.118514,-0.642924,0.013071,0.628811,0.129208,0.094867
4479,0.68224,0.653219,1.001182,0.274663,-0.646155,0.794597,1.193771,-0.204112,-0.452567,0.873839,-0.642924,-0.484074,0.628811,-0.128377,0.076128
4485,0.638905,0.653219,0.609957,-0.061692,-0.549169,0.571237,1.629137,-0.069765,0.011775,0.720581,-0.642924,-0.465846,0.628811,-0.046474,0.411303
4489,0.544797,0.653219,0.17991,-0.106591,-0.715596,-0.066884,0.139938,-0.198957,-0.081093,0.567323,0.34389,-0.448681,0.434376,-0.390093,-0.927892
4496,-0.375836,-0.327783,-0.323572,-0.127592,-0.319816,-0.861618,-0.503674,1.419548,-0.824041,-0.811998,-0.642924,-0.166568,0.628811,-1.643578,0.879056
4510,0.668045,0.653219,0.233242,-0.339708,-0.282691,0.07784,-0.511316,-0.108612,-0.684738,0.873839,-0.642924,-0.477802,0.628811,0.483765,0.378128
4516,0.493416,0.653219,-0.122296,-0.677413,-0.20584,0.162086,0.07808,0.088002,-0.731173,0.414065,-0.642924,-0.426505,0.628811,0.453265,0.675292
4529,0.519504,0.653219,-0.135951,-0.714299,-0.572157,0.507868,0.417196,-0.350308,-0.313264,0.260807,-0.642924,-0.426701,0.628811,0.129208,0.097876
4538,0.390069,0.162718,0.338625,0.239229,0.401034,0.552536,-0.137746,0.815622,-0.499001,0.414065,0.34389,-0.428682,0.51048,0.518356,-0.009646
4540,0.32776,0.162718,-0.263244,-0.139333,0.159363,0.292601,0.200821,1.169002,-0.59187,-0.198966,0.34389,-0.250584,-1.621146,-0.24401,-0.428886
4549,-1.087862,-1.799288,0.096587,0.478703,0.955334,1.001968,0.576694,2.064987,-0.824041,-0.965256,-0.642924,-0.071686,0.628811,-1.643578,0.094867
4550,0.600981,0.653219,1.387274,0.590439,-0.512636,0.416053,1.446963,0.221315,0.058209,0.873839,-0.642924,-0.463045,0.628811,-0.20528,0.203873
4572,-0.047568,-0.327783,-0.850292,-0.47986,0.355938,-0.647456,-0.576821,1.345379,-0.127528,-0.045709,0.34389,-0.293199,-0.287827,-0.018524,-0.178926
4578,0.653603,0.653219,-0.115023,-0.476259,-0.148331,0.349774,-0.362571,0.104861,1.079763,0.567323,0.34389,-0.456364,0.213399,0.39591,-0.145899
4586,0.033116,-0.327783,0.015347,-0.168107,-0.36404,-0.328759,-0.823265,0.960417,3.355041,-0.198966,-0.642924,-0.352739,0.628811,-0.840807,1.795809
4592,-1.552566,-2.289789,-1.283539,2.456199,2.995574,-0.474616,-0.905403,-2.177866,-0.824041,-0.965256,-0.642924,-0.094628,0.628811,-1.643578,0.094867
4595,0.81825,0.653219,0.343968,-0.174355,-0.282329,0.739586,1.015101,0.125126,0.011775,1.333612,0.34389,-0.4805,-0.638516,0.463211,0.061508
4637,-0.351046,0.653219,-0.211638,-0.394145,0.32425,0.614088,1.838889,-0.042762,0.058209,-0.811998,-0.642924,0.002687,0.628811,1.257344,0.069391
4645,0.730095,0.653219,-0.07259,-0.608437,-0.400645,0.50992,0.072559,-0.074989,0.104644,1.027096,-0.642924,-0.492533,0.628811,0.300768,-0.154747
4649,-0.064691,0.653219,-0.095853,-0.082735,0.452751,-0.417597,0.575448,0.43995,-0.59187,-0.965256,0.34389,0.104876,-1.016499,1.223054,-0.363785
4660,0.835982,0.653219,1.260623,0.497908,-0.386987,-0.032291,0.704152,0.056946,0.104644,1.333612,1.330703,-0.499878,0.099644,0.116635,0.243681
4664,-0.351046,0.162718,-0.282469,-0.233599,0.717421,1.01707,2.200733,0.087708,-0.452567,-1.118514,-0.642924,0.019302,0.628811,1.901993,-0.715993
4676,0.723425,0.653219,0.89497,0.104851,-0.357269,-0.068247,-0.739797,0.188201,0.243946,0.567323,0.34389,-0.424197,-0.598327,0.143621,0.544316
4678,-1.454759,0.653219,1.737091,0.900357,0.531762,0.282153,-1.920699,-1.332095,-0.499001,-1.731545,-0.642924,2.79306,0.628811,1.901993,0.790758
4682,-1.087862,-1.799288,-1.717738,1.77752,2.315494,-0.803964,0.049414,0.892886,-0.638304,-0.352224,-0.642924,-0.285811,0.628811,-0.825369,0.094867
4687,-0.454981,0.653219,-1.026288,-1.857254,-0.226617,-0.009121,-0.773229,1.29643,-0.638304,-0.965256,-0.642924,-0.025475,0.628811,-1.032273,0.694686
4695,0.756252,0.653219,-0.217089,-0.729896,-0.612141,-0.229284,0.317224,-0.37616,-0.59187,0.567323,0.34389,-0.431057,-0.718366,0.323106,-0.312958
4709,0.653603,0.653219,0.110761,-0.364352,-0.188213,0.84318,-0.103097,0.350509,-0.406133,1.180354,-0.642924,-0.48187,0.628811,0.239026,-0.443634
4718,0.769027,0.653219,0.545961,0.396048,-0.377161,0.778212,1.46324,0.588605,-0.313264,0.873839,2.317516,-0.466745,-0.98529,-0.361718,-0.245168
4721,-1.552566,-1.799288,-2.554038,-1.973212,-1.185973,0.993136,0.542276,-1.406459,-0.359699,-1.425029,-0.642924,0.459254,0.628811,-0.630558,0.094867
4722,-1.087862,-0.818285,-0.197794,-0.68278,0.082629,-0.559669,-0.268212,-1.240246,-0.824041,-1.425029,-0.642924,0.410093,0.628811,1.901993,-0.539584
4740,-0.258684,-0.818285,0.620684,0.641328,-0.08495,-0.476113,-0.280243,1.590751,-0.26683,-0.352224,-0.642924,-0.301373,0.628811,-1.451925,0.781999
4742,0.419554,0.653219,0.091487,-0.554132,-0.590026,0.469903,-0.11534,-0.278207,-0.406133,0.107549,-0.642924,-0.392102,0.628811,-0.016786,-0.297896
4745,0.502203,0.653219,1.853312,0.770279,-0.921539,0.697447,-0.090752,-0.666818,0.894026,0.260807,-0.642924,-0.420359,0.628811,-0.474294,-0.210966
4748,-1.552566,0.162718,-1.326306,-1.876179,-0.404235,-2.573063,-2.210514,-2.00232,-0.290047,-1.731545,-0.642924,2.674783,0.628811,1.901993,0.761558
4765,-2.128155,-1.799288,-1.736959,-2.148019,-0.440104,-2.480947,-2.116226,-2.177866,-0.290047,-1.731545,-0.642924,1.77216,0.628811,1.901993,0.094867
4782,-1.288123,-0.327783,-1.298738,-0.929617,0.235106,-2.765885,-2.155223,0.541261,-0.173962,-1.731545,-0.642924,1.520862,0.628811,1.901993,0.295686
4808,1.378768,0.653219,0.842015,0.085699,-0.386482,0.198033,0.443023,-0.05237,-0.406133,1.48687,1.330703,-0.494675,-2.247942,0.25956,0.351108
4815,-0.118283,-0.818285,0.744423,0.690498,0.002474,-0.49118,-0.525662,1.381976,0.986894,-0.198966,-0.642924,-0.343627,0.628811,-0.676604,-0.355482
4826,0.689248,0.653219,1.071351,0.384883,-0.277942,0.801452,0.679609,0.348602,0.94046,1.027096,-0.642924,-0.488082,0.628811,0.09916,0.112136
4838,-1.367268,-2.289789,-1.703624,-0.351952,-1.139445,0.708272,0.515166,-1.09383,-0.731173,-0.65874,-0.642924,-0.238227,0.628811,-0.855673,0.094867
4862,-0.064691,-0.327783,-1.141457,-0.490711,0.246046,0.352749,-0.128663,1.117424,-0.313264,-0.198966,-0.642924,-0.345618,0.628811,0.091489,0.292884
4885,0.561241,0.653219,0.829858,0.061457,-0.640806,-0.161229,-0.258544,-0.170752,0.383249,0.107549,0.34389,-0.410473,0.25519,-0.274496,-0.094028
4892,-0.976977,-0.327783,-0.122847,-0.146997,0.508142,-1.172656,-0.320468,0.255787,0.243946,-1.578287,-0.642924,0.766966,0.628811,1.901993,0.699849
4900,-0.326975,0.653219,-0.648912,-1.065734,-0.083701,-0.767918,-0.430656,-1.603522,-0.870475,-1.271771,-0.642924,0.16698,0.628811,1.901993,-0.45889
4904,-1.552566,-2.289789,0.29479,2.456199,2.995574,-1.130334,-1.279307,-2.177866,-0.545436,-0.965256,-0.642924,-0.094628,0.628811,-1.643578,0.094867
4925,0.756252,0.653219,0.445371,-0.231944,-0.395347,-0.228326,-0.634856,-0.040571,-0.824041,1.027096,-0.642924,-0.496765,0.628811,0.156907,-0.064947
4948,0.359499,0.653219,-1.410776,-1.725945,-0.80078,-1.201335,-1.247044,-0.213226,0.197512,-0.198966,0.34389,-0.241449,-1.39842,-0.342039,0.557887
4950,-2.703744,-2.289789,-1.218381,2.456199,2.995574,-3.191196,-2.468346,-2.177866,-0.290047,-1.884803,-0.642924,3.782548,0.628811,-1.643578,0.094867
4958,1.180441,0.653219,0.141316,-0.403259,-0.537865,0.066226,0.404364,-0.140173,1.2655,1.180354,1.330703,-0.462879,-1.996803,0.11264,-0.15431
4962,0.448027,0.653219,-0.55923,-0.807871,-0.255463,0.546543,-0.266767,0.229564,2.240619,0.720581,-0.642924,-0.44059,0.628811,0.532114,-0.365961
