"AGENCY_ID","log_n_train_rows","n_train_years_active","mean_log_wp_train","mean_log_prev_wp_train","mean_log_prev_poly_train","sd_log_wp_train","iqr_log_wp_train","sd_log_prev_poly_train","mean_active_producers_train_clean","n_products_train","n_states_train","product_hhi","state_hhi","pl_share_train","slope_mean_log_wp_by_year","n_train_rows","has_trend_support","n_years_for_trend"
291,2.39789527279837,6,6.89055498219676,7.36310326857017,3.74196106137626,1.12758746786367,1.55624159129674,0.656981235399091,15.5,2,1,0.52,1,1,-0.477945425147354,10,TRUE,6
292,4.38202663467388,6,7.5518813466942,7.87595898866902,1.84423281732992,1.96938357187723,3.30305921090744,2.30582059106498,24,16,1,0.064252523634033,1,0.443037974683544,-0.226993834863948,79,TRUE,6
294,4.53259949315326,7,8.39046786283483,8.37042262253168,1.76248794507427,1.74671808026518,2.71451569529404,2.88123504752374,9,17,1,0.070179584120983,1,0.33695652173913,0.0348445790918715,92,TRUE,7
301,4.55387689160054,7,7.45159000908194,7.95798114769129,2.83486632587374,2.06775191467638,2.5869663668135,3.88854655814601,17,20,1,0.0613399728383884,1,0.468085106382979,0.000664720499430835,94,TRUE,7
307,3.29583686600433,7,7.76265827969177,9.71111608737941,7.57581148011915,1.33401986706951,1.73397854295796,3.77916027328346,15.5,14,1,0.162721893491124,1,0.653846153846154,-0.291193733094882,26,TRUE,7
313,2.19722457733622,4,6.17725348284496,7.46900652597913,2.87823136624256,0.828604289675057,1.4927624113571,5.32944890132634,5,2,1,0.5,1,0,0.159548664282218,8,TRUE,4
326,4.56434819146784,7,7.58889496658305,7.68748079049596,2.9325798488734,2.0108991042508,2.81003682679493,3.05718639017378,4,17,1,0.0692520775623269,1,0.6,0.128597326437858,95,TRUE,7
330,2.77258872223978,1,8.33325902976751,11.5129254649702,11.5129254649702,1.95026489685388,2.67398257847741,0,26,9,2,0.12,0.502222222222222,0,0,15,FALSE,1
348,0.693147180559945,1,4.84055846371874,11.5129254649702,11.5129254649702,0,0,0,15.5,1,1,1,1,0,0,1,FALSE,1
351,4.63472898822964,6,7.15431610405852,8.32978077840923,4.76222068331698,1.98199313702267,2.94978033656112,4.64358402209759,15,19,2,0.0718954248366013,0.620146097654748,0.53921568627451,0.135770810527479,102,TRUE,6
372,4.24849524204936,6,6.06799450660781,7.177971249629,3.37968792981935,1.51700333238715,2.15259242331545,4.20523481032907,4,13,1,0.079605124973745,1,0.507246376811594,-0.0152286489745695,69,TRUE,6
375,4.85981240436167,7,8.9608374512527,9.13088641760797,3.08357085753477,1.99772527086225,2.67576390550146,3.39270832064559,26,22,1,0.052490234375,1,0.515625,0.00623347081739869,128,TRUE,7
390,2.07944154167984,1,6.02290869653131,6.99827577863444,1.8533825338583,1.92927387890077,2.07387975704085,2.07709502233065,22,7,1,0.142857142857143,1,0.571428571428571,0,7,FALSE,1
401,4.20469261939097,7,8.05263704383611,8.00500869733144,2.61325744108172,2.19763038237987,3.01865200456422,2.85160043026006,11,11,1,0.0955004591368228,1,0.53030303030303,-0.0735800064324768,66,TRUE,7
426,2.39789527279837,6,5.98564034376368,6.28839965715867,2.87580177512539,0.962748578784135,1.94630521940531,0.404503662908828,15.5,2,1,0.52,1,1,-0.384439418596747,10,TRUE,6
448,4.14313472639153,7,9.12300535488241,9.30378835826005,0.371384692418394,1.30869277152658,1.8051237474615,2.05076338029154,17,10,1,0.106659729448491,1,0,-0.0550637597917639,62,TRUE,7
456,5.37989735354046,7,8.02558093912104,8.0889936575498,2.23037082991214,2.19460063107649,2.62475902196222,2.76543143874513,18,20,3,0.0637431412894376,0.428369341563786,0.472222222222222,-0.0268184231191263,216,TRUE,7
457,4.02535169073515,5,7.15527644505524,7.76523133756648,2.23881444713453,2.01823684702103,3.06259567010394,3.6686786342242,12,13,1,0.0790082644628099,1,0.363636363636364,-0.503297232933252,55,TRUE,5
462,2.07944154167984,7,6.91257057737668,6.82219260500391,3.24007868274224,0.133536180145181,0.146167133608939,0.0560974890185551,15.5,1,1,1,1,1,0.0610142888037046,7,TRUE,7
469,5.41164605185504,7,8.24743527872211,8.34857528468175,2.80889874823126,2.03200956767631,2.42563642791158,2.97999415877153,69,20,3,0.0566872448671801,0.496993705885902,0.542600896860987,-0.014720427414982,223,TRUE,7
470,5.27811465923052,7,8.50125268290421,8.72555562903916,2.471242139757,2.56815732102978,4.44258910173176,3.02046856419992,10,22,4,0.0542537804076266,0.570545693622617,0.507692307692308,-0.072269057841288,195,TRUE,7
477,1.94591014905531,1,8.49804823833238,11.5129254649702,11.5129254649702,1.08968107903784,1.45910036271784,0,8,6,1,0.166666666666667,1,0,0,6,FALSE,1
483,4.90527477843843,7,8.83783495442178,8.98768052081116,3.01384843452902,2.12271527756586,2.5018585474532,3.32057675823018,19,22,1,0.0506794386277567,1,0.529850746268657,-0.107202266589348,134,TRUE,7
506,4.34380542185368,6,7.89680483919403,8.58379127595491,3.37866242484091,1.91464618288774,2.83440904239635,4.71523189220823,21,18,1,0.0630193905817174,1,0.315789473684211,-0.0568212465519896,76,TRUE,6
507,4.76217393479776,7,8.87878738188915,9.12299104632159,2.01092224281921,2.18167572866286,3.57494411131195,2.90686972095092,16,19,2,0.058858501783591,0.982907253269917,0.387931034482759,-0.124113121774476,116,TRUE,7
512,4.75359019110636,7,8.21440073914037,8.50478762111949,3.15238991893442,2.10432641734609,2.18565386024937,3.37994068833165,12,21,1,0.0573913043478261,1,0.521739130434783,-0.0518020211127752,115,TRUE,7
526,1.79175946922805,2,6.73825177109046,9.53778152016928,7.82878931617976,1.4406907958154,2.78206978754061,5.08614837406023,7,3,1,0.36,1,1,0,5,FALSE,2
541,4.7361984483945,7,7.56702597934424,7.68508068886876,2.17732688371412,1.50665166946732,2.27397022513844,2.3670962538342,20,15,2,0.0776098363223432,0.744380922546793,0.504424778761062,-0.024715391053406,113,TRUE,7
548,1.09861228866811,2,7.31784264868714,5.75646273248511,5.75646273248511,1.81475113152208,1.28322283126523,8.14086766757574,11,1,1,1,1,0,0,2,FALSE,2
553,4.75359019110636,7,9.11628348315102,9.21817034617617,1.79252173060015,2.19632596908035,3.95717132908515,2.86760054942137,20,19,3,0.0616257088846881,0.916219281663516,0.347826086956522,-0.00152248477078948,115,TRUE,7
562,5.40267738187228,7,8.85004174727863,9.11898176502096,2.47875152922607,2.57271067172514,3.44544358786912,3.45389995464553,22,21,4,0.0587006818042219,0.461067545709547,0.384615384615385,-0.122574563850302,221,TRUE,7
563,4.64439089914137,7,7.08988340953399,7.33317170372268,2.21348044517059,2.06984641440843,3.01348396118236,2.43909273577177,8,18,1,0.0628711471392214,1,0.533980582524272,-0.0185362286411495,103,TRUE,7
564,4.12713438504509,7,7.10692449843687,7.25277121560852,2.57261839059625,2.38052579851138,3.05597682478598,2.92035272487268,15,9,1,0.111529158828272,1,0.540983606557377,-0.0504046763739009,61,TRUE,7
578,4.58496747867057,7,8.02595149039957,8.03247163681745,4.08236720889368,1.96694497752117,1.31451840638289,2.71824068313521,15,16,2,0.0783292592198958,0.866085662663407,0.793814432989691,0.0632080839103526,97,TRUE,7
581,3.2188758248682,7,7.2564483970313,8.11136484044336,4.41934424813831,2.32647521045472,1.71262461545194,4.23414310029764,28,6,1,0.215277777777778,1,0.541666666666667,0.0306989717382056,24,TRUE,7
586,4.91998092582813,7,9.17909857616761,9.33067865836376,3.57941477630994,2.31312458076494,2.12081243782292,3.77966973276283,22,23,1,0.049848615916955,1,0.536764705882353,-0.0806999376342679,136,TRUE,7
599,3.93182563272433,7,7.8435626660622,8.1317714406061,4.65032006113405,2.53074554416324,4.8452906023481,2.2171783920459,6,8,1,0.1376,1,1,-0.098672571355692,50,TRUE,7
604,5.68697535633982,7,8.30445186680699,8.4522601931328,2.39082976507366,2.29342901096576,3.21377724438575,3.32082925572108,34,22,5,0.0618260909806099,0.307719005969735,0.401360544217687,-0.0304869080252278,294,TRUE,7
609,1.79175946922805,1,8.46421159900042,11.5129254649702,11.5129254649702,2.10918183601799,2.18376638148671,0,10,5,1,0.2,1,1,0,5,FALSE,1
620,3.98898404656427,7,6.21901505749856,5.81404435826781,3.9215886703714,1.81662191950797,3.07812360416149,4.43162902187287,15.5,16,2,0.0836596653613386,0.829120683517266,0.528301886792453,0.0693510903206174,53,TRUE,7
625,1.94591014905531,3,5.80714260758566,8.57708158589044,5.81328383031355,2.63622325227235,1.13795362048639,4.4208299471577,5,2,1,0.5,1,1,-1.91362058603044,6,TRUE,3
626,4.74493212836325,7,7.21440433346595,7.20824686813401,2.69249447920367,1.89737940496585,2.66978624414937,2.19689360954731,31,13,2,0.0854108956602031,0.629424438288704,0.692982456140351,0.0208541908516015,114,TRUE,7
633,3.76120011569356,6,7.33226705285808,8.22640966447466,2.46705545677933,1.55862155812119,2.46834897194564,4.78131486286245,14,9,1,0.131519274376417,1,0.0476190476190476,0.437579298985397,42,TRUE,6
643,4.84418708645859,7,7.46833204181336,7.66521359432007,2.95117081676334,1.91684277342625,2.04380913828963,2.77821666483035,14,19,2,0.0686570924666163,0.711766187956664,0.650793650793651,-0.144761718523342,126,TRUE,7
650,4.969813299576,7,8.82594675868064,9.0509880098813,3.2677811799706,2.19736041713026,2.52528945190037,3.44728668947857,11,24,2,0.0494400704190914,0.94562081275368,0.531468531468531,-0.0601552434267896,143,TRUE,7
652,3.52636052461616,4,8.2730172330973,9.49112003043787,4.69342323643097,1.81491625602446,3.52417040110295,5.61899949860948,104,13,1,0.0853994490358127,1,0.181818181818182,1.07311790608266,33,TRUE,4
663,4.00733318523247,4,6.8204687321499,8.77305599183857,5.52276374529148,1.7255499077714,2.48658447438983,5.34397347497857,22,12,3,0.107681755829904,0.445130315500686,0.314814814814815,0.455930169873716,54,TRUE,4
668,4.07753744390572,6,8.11465526351735,8.81670652905807,3.23457649694308,1.98909981110594,3.0937356981708,4.65516054269108,41,14,1,0.079667063020214,1,0.327586206896552,-0.0537752490843051,58,TRUE,6
678,4.36944785246702,6,8.89827841972541,9.58640645998514,4.00565341802366,2.27442996499966,4.06322058509537,4.56767921539769,29,13,2,0.0775805391190007,0.92603550295858,0.384615384615385,-0.176240382178686,78,TRUE,6
683,4.64439089914137,7,9.16538148055565,9.37165036030359,2.03755556288573,2.15196979050246,3.48260331791475,3.15305955717589,96,17,2,0.0655104156847959,0.980771043453671,0.339805825242718,-0.0474341431343393,103,TRUE,7
684,4.68213122712422,7,8.27830280292062,8.37168373532953,2.11662314135401,1.82827130583833,2.387783002184,2.99466520728276,3,18,1,0.0626255568171893,1,0.392523364485981,0.0252429678338115,107,TRUE,7
685,2.56494935746154,2,5.72996578326099,7.74188702093393,4.39212475577742,2.1154165526481,2.21438372108573,4.04521114713061,18,12,2,0.0833333333333333,0.722222222222222,0.583333333333333,0,12,FALSE,2
690,4.92725368515721,7,8.88209355169373,9.02963895871627,2.80402680647255,1.95573700158881,2.71089400374769,2.90358209189344,36,20,2,0.0527998295061005,0.94331077841121,0.54014598540146,-0.100164561758137,137,TRUE,7
692,4.77068462446567,7,8.017319805899,8.23993894641977,2.76503805351095,1.88176538793144,2.00734425571541,3.2777707649313,28,20,1,0.0569070056249543,1,0.478632478632479,-0.0327442745598484,117,TRUE,7
693,4.87519732320115,7,9.06423841939653,9.33375227838885,2.92748896312334,2.12020299736688,2.83154496751084,3.19827827786314,59,19,2,0.0536094674556213,0.984733727810651,0.507692307692308,-0.267887843412353,130,TRUE,7
702,2.70805020110221,6,6.0503736060765,6.1313202137271,2.48760703616068,2.31343551643519,2.50451918758272,1.88603163588461,15.5,8,2,0.285714285714286,0.755102040816326,0.785714285714286,0.100816776464617,14,TRUE,6
703,4.33073334028633,6,7.53480171552654,8.52683273668959,4.88788991394627,2.12932793218284,2.18176008444198,4.29002965216015,24,14,2,0.0826666666666667,0.809422222222222,0.613333333333333,-0.158512982308163,75,TRUE,6
716,4.36944785246702,7,8.24899354813852,8.57937015222056,1.47656719080291,1.56958120288194,2.27127069261969,3.47701145263375,25,11,3,0.0913872452333991,0.856344510190664,0.0897435897435897,-0.0915990573943552,78,TRUE,7
726,4.23410650459726,7,7.55136951468265,7.64519240024799,2.09433633565744,1.7595863637503,2.502623844489,2.37748332530292,6,11,1,0.0990484429065744,1,0.485294117647059,0.048229863101379,68,TRUE,7
754,0.693147180559945,1,4.26267987704132,11.5129254649702,11.5129254649702,0,0,0,48,1,1,1,1,0,0,1,FALSE,1
756,1.09861228866811,1,4.13968036720777,11.5129254649702,11.5129254649702,0.173349893665892,0.12257688532912,0,12,2,1,0.5,1,0,0,2,FALSE,1
770,4.60517018598809,7,7.73488173992477,8.00364231197491,3.33488210197202,2.0262787805586,2.48448691169768,3.48842911243111,12,19,1,0.0645852464034282,1,0.575757575757576,0.0492023478140783,99,TRUE,7
772,5.3890717298165,7,8.37641068223441,8.89387143294472,2.90548094741814,2.75885280399448,3.68025556037365,4.08490019944945,301,21,6,0.0648514434811885,0.363058665095531,0.311926605504587,-0.0509196925013181,218,TRUE,7
778,4.24849524204936,7,8.60755566987823,8.72322220833626,0.499533584144496,1.49024018276798,1.51876799442519,1.69545762509677,38,11,1,0.0980886368409998,1,0.115942028985507,-0.0742389998266507,69,TRUE,7
780,3.97029191355212,7,6.42873250347639,6.92197540988518,2.33270462365521,1.94165416130127,3.38424608243237,3.09707047189281,22,10,1,0.11094674556213,1,0.461538461538462,-0.0981539683605181,52,TRUE,7
787,3.09104245335832,5,6.32305103431417,5.39039045276071,0.548234545950963,1.86709365752057,2.31437103521313,2.51232630541003,21,9,1,0.151927437641723,1,0,0.265900303158561,21,TRUE,5
791,5.04342511691925,7,8.62485505999254,9.06644227432111,2.59891733615888,2.30193620328194,3.41278360778523,4.15656697460336,12,16,3,0.0764884466183167,0.443329397874852,0.292207792207792,-0.11193643366042,154,TRUE,7
803,4.35670882668959,7,7.81625289396404,8.40993129415052,3.65040296619549,1.74730163273972,2.79166862750523,4.12228056668947,11,13,1,0.0834879406307978,1,0.519480519480519,0.123232213135696,77,TRUE,7
805,4.26267987704132,6,6.58451970631216,7.70241653794463,3.81021372257657,1.721141953853,1.86425172765449,4.67716612586669,11,15,2,0.0861224489795918,0.775918367346939,0.442857142857143,-0.0104830225342744,70,TRUE,6
806,4.95582705760126,7,7.97436450077296,8.07679244897429,2.65813695662008,2.15992721721781,2.32256289529724,2.94508542353565,12,22,2,0.0493435943866003,0.972033599919521,0.539007092198582,-0.0696561017256813,141,TRUE,7
808,3.93182563272433,7,7.84785256415985,8.4060894912233,5.03983968961692,2.37778704617454,4.56075549237929,2.97756433162158,11,8,2,0.1672,0.7592,0.94,-0.187626014884524,50,TRUE,7
810,4.63472898822964,7,7.94770969325237,7.97477644795689,2.05680181028334,1.84225452518532,2.48233701829336,2.53674459282289,12,16,1,0.0647827758554402,1,0.480392156862745,-0.0422672434064079,102,TRUE,7
811,5.71373280550937,7,8.25825024698375,8.41060419677802,2.31574760491101,2.08771851541784,2.91390816363442,3.14268244543166,91,21,4,0.0577825533967808,0.342901627121617,0.427152317880795,0.0419748178092824,302,TRUE,7
817,4.57471097850338,7,8.19909946481087,8.27438009581025,3.0162978593545,1.74063015615121,1.23493115300947,2.78375214110398,9,15,1,0.0705295138888889,1,0.604166666666667,-0.00631271096530425,96,TRUE,7
831,1.38629436111989,1,5.60670053759616,11.5129254649702,11.5129254649702,1.89579512525664,1.89441021064229,0,22,3,1,0.333333333333333,1,1,0,3,FALSE,1
834,4.9416424226093,7,8.3109271466025,8.52198437340183,3.03865245149533,2.3402016332338,3.04383318163692,3.15399000402809,9,23,1,0.0488069975674137,1,0.575539568345324,-0.075051533309349,139,TRUE,7
847,4.54329478227,7,8.42428047391214,8.51690475310688,1.37573346985822,1.39846742326137,2.06194864431545,2.40130194496406,12,15,1,0.0720314487223957,1,0.290322580645161,-0.00797516989245541,93,TRUE,7
851,3.73766961828337,5,7.29240684726972,7.66448340554652,2.00186837293551,1.54946318646652,2.44619602107655,3.18806731819837,8,12,1,0.0945865556216538,1,0.317073170731707,-0.00269288923382016,41,TRUE,5
859,4.78749174278205,7,8.90330959041198,8.90124080372155,2.22274262919287,2.07192646870063,3.15015982159597,2.85420339984109,67,18,1,0.0579761316291222,1,0.420168067226891,0.0179026024128682,119,TRUE,7
864,4.31748811353631,7,7.79260093242258,8.15519715070481,2.46831126849202,2.07860115925605,3.36404378889659,3.64769802520932,4,15,1,0.0814463111760409,1,0.391891891891892,-0.0756671442267715,74,TRUE,7
865,4.06044301054642,2,8.07717820002839,7.69928591797497,0.992805444373179,2.29121293033293,3.05378990805903,1.96297647279013,24,15,4,0.0834102800861804,0.354262850107725,0.228070175438596,0,57,FALSE,2
877,5.26785815906333,7,7.81046386103514,7.84121559729867,2.70608783930668,2.12018033299238,3.14407166210354,2.88568561007625,19,21,3,0.0689682944508577,0.437729871942871,0.559585492227979,-0.00811228917233709,193,TRUE,7
884,4.90527477843843,7,7.93752408293875,8.31043416612779,2.73741300518067,1.61008237440867,2.17931168926278,3.55035436985155,11,22,2,0.0566941412341279,0.812875918912898,0.5,0.0324679198272442,134,TRUE,7
885,4.53259949315326,7,7.98623715486383,8.12940295693243,2.07655667227264,1.78456237050198,2.59061904484566,3.47177648294883,6,17,1,0.0697069943289225,1,0.326086956521739,0.0219578139499651,92,TRUE,7
886,5.4510384535657,7,9.04550116659271,9.17442803073934,3.11940261392358,2.3668593037519,3.75069592325561,3.39097768341391,28,23,2,0.0527645659928656,0.521403091557669,0.525862068965517,-0.0188321800353964,232,TRUE,7
891,1.09861228866811,2,7.9053347972654,8.15885220035511,2.8518912373281,0.561082180354908,0.39674501453189,0.518994580881106,9,1,1,1,1,1,0,2,FALSE,2
897,4.77068462446567,7,8.28816797560986,8.42671632787358,2.33654209528535,2.08846467636413,3.17958772618465,2.8980647071114,29,18,1,0.0585141354372124,1,0.461538461538462,-0.0807001980132051,117,TRUE,7
915,4.89034912822175,7,7.94346525739816,8.03997032716138,2.47112740138436,1.96120699257677,2.53122078104201,2.7467211876562,19,19,2,0.0643939393939394,0.692952249770431,0.522727272727273,0.0252821450004349,132,TRUE,7
928,4.29045944114839,7,7.09053083695613,7.21248175742542,2.09557048898482,2.00748171284175,1.4538899462003,2.93034039965788,9,13,1,0.0910493827160494,1,0.402777777777778,-0.0232474740423681,72,TRUE,7
949,4.85203026391962,7,8.20334328227226,8.35198296338734,3.26435740755684,1.86475593598046,1.84801447484028,3.24247612775756,8,22,1,0.0528861057722115,1,0.582677165354331,0.0333988388661102,127,TRUE,7
955,4.45434729625351,7,6.73077068233792,6.87620612557055,1.10951375903362,1.385755174162,1.85365385314031,1.77321998138372,11,11,2,0.0961937716262976,0.757508650519031,0.305882352941176,0.0277163050743343,85,TRUE,7
972,5.00394630594546,7,7.48835851594708,7.60295395740966,2.48635129854657,2.12421849296054,2.90624050810605,2.86187512735998,16,17,2,0.0693024105186267,0.587746530314098,0.52027027027027,-0.0474206481774309,148,TRUE,7
976,2.19722457733622,1,5.9372261537284,11.5129254649702,11.5129254649702,1.63543060856458,2.48565125115096,0,58,8,1,0.125,1,0.25,0,8,FALSE,1
983,5.43372200355424,7,8.4317577843619,8.74532966557808,1.37302230147665,2.025129096726,2.59836038871693,2.78334356635702,52,17,4,0.0718682671591259,0.358995075407818,0.236842105263158,-0.124154026558167,228,TRUE,7
993,4.18965474202643,7,7.46212828107052,8.03050890139331,4.80884716764147,2.22859282198096,2.94554114405738,2.49560907044388,47,14,1,0.0977514792899408,1,0.923076923076923,-0.15013358810633,65,TRUE,7
1009,4.75359019110636,7,9.46402548369104,9.4041536704593,1.51916055962668,2.43114068557974,3.44160044757815,2.8704082228478,20,17,2,0.0729678638941399,0.786162570888469,0.269565217391304,-0.0157664854315445,115,TRUE,7
1010,4.38202663467388,7,7.6336659668996,7.84468896430919,2.29098377302129,1.51157414782645,1.94707466604183,2.8046699519536,12,13,1,0.0866848261496555,1,0.468354430379747,-0.103624651830614,79,TRUE,7
1020,3.36729582998647,7,6.75928432734466,6.97807195257305,3.20138745350545,2.21448840520051,3.66725879669768,1.97785936716838,10,9,1,0.165816326530612,1,0.857142857142857,0.296725341536507,28,TRUE,7
1022,3.58351893845611,4,9.68068512040481,10.1274462583005,3.61834800327636,1.81331947665653,2.59008142188337,5.42268248366246,16,9,2,0.113469387755102,0.892244897959184,0,0.897092635312902,35,TRUE,4
1031,1.38629436111989,1,6.23232698350616,7.99818625276406,4.69807375257565,3.18298965186945,3.11866627327694,1.76609020037369,32,3,1,0.333333333333333,1,1,0,3,FALSE,1
1049,4.61512051684126,7,7.4234054536675,7.39056639091472,2.0189479841119,1.62024461796381,2.51307469427433,2.52708722220789,13,14,3,0.0892,0.6762,0.52,0.100589990544768,100,TRUE,7
1057,4.52178857704904,7,8.39288080359334,8.37496322663481,0.619250648404495,1.85798852041768,2.78512018621009,1.14302008546099,18,13,1,0.0769230769230769,1,0.230769230769231,0.0270468437692288,91,TRUE,7
1062,4.35670882668959,7,6.66023220371981,6.94041459754567,2.08486183624535,1.5018005778395,1.61015450150095,2.79215072156318,21,13,1,0.0824759655928487,1,0.454545454545455,-0.0212183097786351,77,TRUE,7
1074,2.19722457733622,1,8.62671125599126,11.5129254649702,11.5129254649702,1.73267372399681,2.76222237821719,0,18,8,1,0.125,1,0,0,8,FALSE,1
1075,0.693147180559945,1,8.10638181746315,11.5129254649702,11.5129254649702,0,0,0,4,1,1,1,1,1,0,1,FALSE,1
1079,4.71849887129509,7,8.6706389583932,8.62658971360912,1.39320309091779,2.09289689804816,3.88432876913525,2.44567637727361,29,18,2,0.0645239834429024,0.881827773719666,0.315315315315315,0.179919383466813,111,TRUE,7
1100,4.4188406077966,7,7.26334172445242,7.56703006361622,3.78276331110221,2.65068689314392,3.02265153717681,3.304549234409,14,15,3,0.0865556216537775,0.88429506246282,0.670731707317073,0.0811128943289188,82,TRUE,7
1102,3.55534806148941,4,8.00511502109426,9.11232973632932,3.72477000337272,1.12904768734884,1.59361023555843,5.46700568071691,21,11,1,0.107266435986159,1,0.0882352941176471,0.158029133340163,34,TRUE,4
1126,4.76217393479776,7,7.59402178833743,7.645568160714,2.71401636844217,2.18574966727862,2.54447859811848,2.99263635863508,5,18,1,0.0590071343638526,1,0.517241379310345,0.0463161117774884,116,TRUE,7
1135,4.40671924726425,7,8.77597678952956,9.16201046071838,1.25967010310631,1.45719386710389,2.30172442914228,2.81133320625966,42,12,2,0.0879439109891785,0.906111873190063,0.172839506172839,-0.0448152291027788,81,TRUE,7
1136,4.62497281328427,7,7.45833806816679,7.53908513075566,2.4260223390877,2.11812207031076,2.59717870947439,2.85919864784199,25,17,1,0.0653857464954416,1,0.514851485148515,0.0745849778297993,101,TRUE,7
1162,5.57215403217776,7,7.45280744361507,7.63923781933621,3.06132906945214,2.35205557606837,3.7452281274039,3.04937756583321,21,22,3,0.0577472175281161,0.383835440825127,0.614503816793893,0.0387136773870594,262,TRUE,7
1163,3.63758615972639,7,6.38145569525783,7.22989190257744,3.10684836439963,1.56210515671884,1.38741215720564,4.26214836180827,14,7,2,0.14682249817385,0.56172388604821,0.486486486486487,0.117326820010235,37,TRUE,7
1170,3.97029191355212,7,7.77662662520561,8.03391132985202,1.78629989830975,1.3187129536945,2.00572030390267,3.71473099204708,14,11,1,0.100591715976331,1,0.211538461538462,0.161201384692555,52,TRUE,7
1183,3.87120101090789,6,7.62797580058322,8.51316743440133,2.44955860956813,1.42602164038771,1.77573414095997,4.7627601393731,26,10,1,0.110004526935265,1,0,-0.0168039202275102,47,TRUE,6
1184,1.79175946922805,2,7.05772763195657,9.40662163027478,7.62445906667336,0.810947718252521,1.22877273896304,5.32450190112016,31,3,1,0.36,1,1,0,5,FALSE,2
1186,2.94443897916644,3,7.69433321376927,8.87993521609387,3.83764182165674,1.03366664723338,1.18953666155226,5.58458914728654,30,6,1,0.166666666666667,1,0,0.230999358093131,18,TRUE,3
1189,4.95582705760126,7,7.85748345109314,8.18951169883376,2.83191023428037,2.27244437292094,2.1921521909719,3.37662563736961,34,18,3,0.06513756853277,0.653940948644434,0.475177304964539,-0.198183974013436,141,TRUE,7
1191,4.70048036579242,7,8.03023199445697,8.16800346238048,3.2268633328913,2.10843678899187,1.94004192166072,3.38183054827318,26,19,1,0.060685127514519,1,0.541284403669725,-0.0627469335732044,109,TRUE,7
1193,4.81218435537242,7,8.30535201097373,8.50145404700571,2.80633273193375,2.03638726304626,2.28619047804399,3.4596928639392,4,22,3,0.0563020693361999,0.920854608976082,0.459016393442623,-0.107336916542243,122,TRUE,7
1207,4.85203026391962,7,7.91385722111351,7.99407100374191,2.81329556927203,2.31472583626008,2.65682285831937,3.01485480844653,3,20,1,0.054002108004216,1,0.559055118110236,0.0156228641791674,127,TRUE,7
1210,4.85203026391962,7,7.88676212096158,7.8021808234886,2.11061754281867,1.85058393778543,2.93400353546202,3.60113232752858,37,15,2,0.0905821811643623,0.516399032798066,0.299212598425197,0.154003867076051,127,TRUE,7
1214,3.25809653802148,3,8.66586863303207,9.46409731076741,4.60517018598809,1.77176679177443,2.96671949889581,5.75646273248511,10,10,1,0.1104,1,0,1.2582255439665,25,TRUE,3
1246,4.59511985013459,6,7.89974940161481,8.54209715486142,2.58879856614483,1.72033946308721,3.01679701141987,3.88776623715333,13,17,3,0.070387338608913,0.698250728862974,0.36734693877551,-0.132987614840908,98,TRUE,6
1247,4.31748811353631,5,8.13095080364693,9.08707033522562,3.11160147701898,2.61027242254746,4.47339155578616,5.14778358690708,10,10,5,0.118334550766983,0.451789627465303,0,0.230707467352338,74,TRUE,5
1262,5.04342511691925,7,8.98350484673964,9.34827109998386,3.35976872899989,2.43319070265282,3.52028685734411,3.96284932785228,16,24,4,0.0564176083656603,0.701214370045539,0.474025974025974,0.00462627915608302,154,TRUE,7
1286,4.77068462446567,7,7.63683012059936,7.67392462895051,1.82584885332433,2.01833306807114,3.48459902984815,2.36108749714385,12,19,1,0.0563225947841332,1,0.452991452991453,-0.177765409854194,117,TRUE,7
1296,4.14313472639153,7,7.24531454689151,7.54646517265271,2.27318559408578,1.6317965724219,2.7840150847041,2.7409754670279,20,12,1,0.0993756503642039,1,0.5,0.00563921567518932,62,TRUE,7
1297,4.72738781871234,7,9.29379463568699,9.45800840989647,2.81633153767684,1.85984334932702,2.28025828392157,3.80235516059107,29,20,1,0.0577168367346939,1,0.446428571428571,0.0752328192128537,112,TRUE,7
1299,0.693147180559945,1,4.22624963310204,11.5129254649702,11.5129254649702,0,0,0,9,1,1,1,1,0,0,1,FALSE,1
1315,5.4249500174814,7,8.37963687199839,8.77194184332614,2.83073278617467,2.3269454322607,3.69667858626683,3.81933735188172,83,23,4,0.0577962252329861,0.405748296655964,0.380530973451327,-0.117621819459678,226,TRUE,7
1342,3.63758615972639,5,6.34568500198287,6.87387188496689,1.40868943054776,1.41632496361612,1.83166300931125,1.99582298798232,18,10,1,0.111760409057706,1,0.351351351351351,-0.0957353982320038,37,TRUE,5
1348,1.38629436111989,1,8.27102659793448,8.26389067458033,4.82362980338312,1.88371702295832,1.80112042391336,1.39378058882454,8,3,1,0.333333333333333,1,1,0,3,FALSE,1
1360,2.99573227355399,2,8.7999531832447,10.2000539958092,6.05943445524749,1.3985479195469,2.11750934106351,5.90600614811468,26,10,1,0.102493074792244,1,0,0,19,FALSE,2
1378,4.80402104473326,7,8.44967815007234,8.62214319070281,2.45654174221292,2.19682088657752,3.70409558601999,3.00281806346711,43,20,1,0.0553923912301072,1,0.479338842975207,-0.0527373877782988,121,TRUE,7
1395,1.94591014905531,6,7.13278355699489,7.24008806709308,3.09599114547725,0.355409098580056,0.544374216269194,0.262285512718534,19,1,1,1,1,1,-0.160384779444583,6,TRUE,6
