"AGENCY_ID","log_n_train_rows","n_train_years_active","n_train_rows","has_trend_support","n_years_for_trend","mean_log_wp_train","median_log_wp_train","mean_log_prev_wp_train","median_log_prev_wp_train","mean_log_prev_poly_train","median_log_prev_poly_train","sd_log_wp_train","iqr_log_wp_train","sd_log_prev_poly_train","mean_active_producers_train","agency_appointment_year","mean_max_age_train","mean_min_age_train","n_products_train","n_states_train","n_vendors_train","top_product_share","product_hhi","top_state_share","state_hhi","top_vendor_share","vendor_hhi","pl_share_train","cl_share_train","slope_mean_log_wp_by_year"
6482,4.66343909411207,7,105,TRUE,7,6.92829953108133,6.60313048580004,7.01458479789604,6.86820331097002,2.82982390861713,2.56494935746154,2.05704566705449,1.83569717225947,2.45627437170815,17,1949,92,46,14,2,1,0.123809523809524,0.076281179138322,0.876190476190476,0.783038548752834,1,1,0.685714285714286,0.314285714285714,-0.0814044901935947
6484,0.693147180559945,1,1,FALSE,1,3.97443426554954,3.97443426554954,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,NA,0,NA,99999,99999,99999,99999,1,1,1,1,1,1,1,1,1,0,1,NA
6486,4.70048036579242,7,109,TRUE,7,7.98191437690707,7.86863689418417,8.03407215649989,7.97343451234775,2.81878489066493,2.39789527279837,2.05090378565838,2.23204182442515,3.1228254804848,4,1970,74,70,19,1,1,0.0642201834862385,0.0593384395252925,1,1,1,1,0.532110091743119,0.467889908256881,-0.0789230578815953
6496,2.99573227355399,6,19,TRUE,6,8.15437309094338,8.97690024237208,9.11390131318971,9.2111870134741,6.19594263089006,4.72738781871234,1.57833492711227,2.09005886633651,3.88406411941796,2,2006,46,46,6,1,1,0.315789473684211,0.240997229916897,1,1,1,1,1,0,-0.187218828452318
6501,4.18965474202643,7,65,TRUE,7,7.86852402193002,8.19174832919088,8.17190970461827,8.54488228567762,2.11641880437962,0,1.52624602560529,2.7807855123436,3.82919497354895,40,2005,82,46,11,1,1,0.107692307692308,0.098698224852071,1,1,1,1,0.276923076923077,0.723076923076923,0.0552999450454211
6504,5.37989735354046,7,216,TRUE,7,7.71094064359589,7.61603405091614,7.90368542050174,7.8737489087826,1.94678122270232,0,2.68070822967606,3.912721393811,3.19192584966578,94,1992,81,30,22,4,1,0.111111111111111,0.0706447187928669,0.569444444444444,0.389446159122085,1,1,0.324074074074074,0.675925925925926,-0.05600127042268
6508,3.73766961828337,5,41,TRUE,5,8.53544206014629,8.50045386741194,9.16322743776007,9.44477988303224,2.52722754109103,0,1.56676833807965,2.25996500404201,4.82458556260336,46,2008,78,33,9,1,1,0.121951219512195,0.11600237953599,1,1,1,1,0,1,0.357604512984446
6510,4.74493212836325,7,114,TRUE,7,8.19905443760132,7.664551337851,8.30372398931499,8.05637746634891,2.93715075802346,3.2188758248682,2.07984796253221,2.62400081508768,3.21233987402396,35,1990,82,26,22,1,1,0.0614035087719298,0.0563250230840259,1,1,1,1,0.543859649122807,0.456140350877193,-0.119961727798104
6514,4.40671924726425,7,81,TRUE,7,6.42393497625533,6.27476202124194,7.37515969616611,6.43486749455654,4.47791371632939,3.46573590279973,2.8836946184501,1.33324178607551,4.14294389234039,18,2006,77,43,15,1,1,0.0864197530864197,0.0760554793476604,1,1,1,1,0.641975308641975,0.358024691358025,-0.146803814137042
6518,4.31748811353631,7,74,TRUE,7,8.296640812034,8.25405574905271,8.30597918497427,8.25226343183011,2.11478122004864,0,1.47442826053448,2.76263929750597,3.3150737042661,9,2002,77,35,14,1,1,0.0945945945945946,0.0883856829802776,1,1,1,1,0.324324324324324,0.675675675675676,0.0651012288942873
6525,4.77068462446567,7,117,TRUE,7,8.39903915275536,7.9925897546569,8.49616397595762,8.01106982800814,2.78028607408964,2.56494935746154,1.91559756663487,2.0671945855711,2.99826418720973,13,1981,82,25,19,1,1,0.0598290598290598,0.0574914164657754,1,1,1,1,0.538461538461538,0.461538461538462,0.0023052070075786
6537,3.2188758248682,7,24,TRUE,7,9.03549810663856,10.2933211572042,9.26058677758956,10.4192538827449,5.16381442570128,5.96815453679037,2.27150937028071,4.23858626241597,2.84117842263064,26,2005,59,27,2,2,1,0.5,0.5,0.583333333333333,0.513888888888889,1,1,1,0,-0.0850767271984117
6557,3.8286413964891,5,45,TRUE,5,8.0871789378262,7.23273313617761,9.30903138634651,9.35760712614925,6.74196877080525,6.38856140554563,2.30482782761631,2.87909748394068,3.52696583885822,45,2007,73,29,11,2,1,0.2,0.127901234567901,0.866666666666667,0.768888888888889,1,1,0.955555555555556,0.0444444444444444,-0.220523392108768
6559,2.30258509299405,1,9,FALSE,1,8.31432226990346,7.96963096653424,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,1.09887759250945,1.34202953815741,0,5,2011,53,46,9,1,1,0.111111111111111,0.111111111111111,1,1,1,1,0.222222222222222,0.777777777777778,NA
6563,4.81218435537242,7,122,TRUE,7,7.35305830938094,7.32359081948604,7.53621621472964,7.52531511164352,2.84454913110341,3.31269618400398,2.18641216626544,2.4822990537183,2.82143840064241,5,1976,81,68,14,2,1,0.114754098360656,0.0841171728030099,0.549180327868853,0.504837409298576,1,1,0.549180327868853,0.450819672131148,-0.20500776419958
6566,2.63905732961526,2,13,FALSE,2,7.19709373565843,7.97899637085411,10.3568768429932,11.5129254649702,9.39754139931468,11.5129254649702,1.59675166770186,2.81372432396782,4.0344392412408,10,2011,77,46,10,1,1,0.153846153846154,0.112426035502959,1,1,1,1,0.538461538461538,0.461538461538462,NA
6572,4.92725368515721,7,137,TRUE,7,9.14280798908066,9.07646606341985,9.2550448860679,9.11601980234614,3.59533852739092,3.46573590279973,2.00870532935025,1.8736375144218,3.48480290386042,14,1974,90,27,23,1,1,0.0510948905109489,0.0498161862645852,1,1,1,1,0.591240875912409,0.408759124087591,-0.0328970510983162
6579,4.7361984483945,7,113,TRUE,7,7.75699619687113,7.27040334823633,7.93162254827152,7.31388683163346,2.52693925148176,2.56494935746154,2.0441687956028,3.05276795191625,2.97351528203892,31,1997,87,42,20,1,1,0.0619469026548673,0.0566215052079254,1,1,1,1,0.52212389380531,0.47787610619469,-0.00255122510912418
6597,4.58496747867057,7,97,TRUE,7,8.72151480665868,9.90436416819632,8.74815735136849,9.94172220276604,1.86320765990831,0,2.50772770685743,3.92395871639288,2.58262843835965,34,2001,58,27,16,1,1,0.0721649484536082,0.0657880752471038,1,1,1,1,0.422680412371134,0.577319587628866,0.0135058428385669
6605,4.99043258677874,7,146,TRUE,7,9.01283840064101,9.00249884192195,9.72111817763397,10.9756846080328,2.78514513292777,0,2.72268892702619,4.33974729328948,4.5100789019287,23,1999,77,33,13,6,1,0.143835616438356,0.0918558829048602,0.623287671232877,0.428410583599174,1,1,0.143835616438356,0.856164383561644,0.0504819213128312
6618,1.94591014905531,2,6,FALSE,2,5.71670026231866,5.47039937031382,10.6997672394251,11.5129254649702,9.97786873630753,11.5129254649702,0.73417601330776,0.995875752450707,3.76010571144958,8,2006,75,56,5,1,1,0.333333333333333,0.222222222222222,1,1,1,1,1,0,NA
6627,4.62497281328427,7,101,TRUE,7,8.08696449242949,7.90540846266892,8.1633682148661,7.90540846266892,2.32994698616247,0,1.96796259970838,2.97946573206348,2.72535227928847,33,1996,87,43,16,1,1,0.0693069306930693,0.0657778649152044,1,1,1,1,0.475247524752475,0.524752475247525,-0.0912439245491279
6648,3.13549421592915,7,22,TRUE,7,8.07339024347733,8.37970077310556,8.71572809042498,8.8121943581591,5.19695169622804,4.22467126225403,1.13547050389923,2.08662714799458,3.21373680012602,18,2003,72,36,4,2,1,0.454545454545455,0.34297520661157,0.863636363636364,0.764462809917355,1,1,1,0,0.0290093060376644
6653,3.66356164612965,4,38,TRUE,4,7.78601187266624,7.93685068738828,8.05355695979339,8.13063095904542,2.94679782086487,2.56494935746154,2.60146385777777,3.33184322790432,3.08684165067131,6,1966,83,51,13,1,1,0.105263157894737,0.0803324099722992,1,1,1,1,0.578947368421053,0.421052631578947,0.502295115345076
6683,4.76217393479776,7,116,TRUE,7,7.49758053563404,7.14757857204798,7.49793028087167,7.14757857204798,2.51818157388064,2.56494935746154,1.96892864345676,1.88531639622765,2.80474143571849,4,1978,73,61,18,1,1,0.0603448275862069,0.0584126040428062,1,1,1,1,0.53448275862069,0.46551724137931,-0.0282505585596207
6693,5.62040086571715,7,275,TRUE,7,8.83682505137869,9.05567289196404,9.2438927783481,9.5481338781933,2.99201840948374,0,1.93378835418254,2.99582450956057,4.2593525997922,83,2006,69,35,18,3,1,0.0763636363636364,0.0648330578512397,0.392727272727273,0.339742148760331,1,1,0.349090909090909,0.650909090909091,0.247959863401807
6703,4.79579054559674,7,120,TRUE,7,7.45268556047907,7.4540619940363,7.65796896267414,7.61833948419868,2.77222396565875,2.56494935746154,1.9005428765573,2.209150270599,2.90516948663882,13,1979,75,52,17,2,1,0.116666666666667,0.0741666666666667,0.833333333333333,0.722222222222222,1,1,0.583333333333333,0.416666666666667,-0.0250031173230036
6707,3.76120011569356,6,42,TRUE,6,6.4520744917249,6.80888111909979,8.28953874505491,8.11252141019353,5.61963828033828,3.31003660326518,1.47023551783403,2.03430619157535,4.34308513802605,99999,99999,99999,99999,12,2,1,0.261904761904762,0.13718820861678,0.642857142857143,0.540816326530612,1,1,0.642857142857143,0.357142857142857,-0.0152273523834496
6717,4.11087386417331,6,60,TRUE,6,7.39981991807905,7.66794013999056,8.33208701779332,7.94954012794121,3.35567246719842,0,1.15174038518128,1.69149455475912,4.73975314959182,14,2007,67,25,14,1,1,0.1,0.0861111111111111,1,1,1,1,0.3,0.7,0.237698385096211
6719,3.71357206670431,2,40,FALSE,2,8.11344928872017,7.88506514271541,9.92926821180617,11.5129254649702,6.33210900573363,11.5129254649702,1.60255151232528,2.75640650156249,5.80057420310509,51,2011,69,29,13,2,1,0.1,0.09,0.575,0.51125,1,1,0.075,0.925,NA
6728,3.8286413964891,5,45,TRUE,5,9.59586950860499,10.5741475305502,10.0152721501301,10.7848903153504,2.5584278811045,0,2.09317345136326,4.02450991292562,4.8404653997529,9,2008,63,36,10,1,1,0.111111111111111,0.105185185185185,1,1,1,1,0,1,0.0807877399162449
6729,2.39789527279837,2,10,FALSE,2,5.65839164893673,6.37974462911139,8.57775818942573,9.66567786852044,5.75646273248511,5.75646273248511,2.05339756375436,3.35071541132704,6.0678445001765,12,2011,63,30,5,1,1,0.2,0.2,1,1,1,1,0,1,NA
6741,4.71849887129509,7,111,TRUE,7,7.67237494143259,7.12601492341505,7.78003915854812,7.25841215059531,1.46141714363302,0,1.64106944440373,2.35890036941869,2.26858113090351,18,1968,85,48,15,2,1,0.126126126126126,0.077672266861456,0.873873873873874,0.779563347130915,1,1,0.324324324324324,0.675675675675676,0.00960908584968094
6749,0.693147180559945,1,1,FALSE,1,7.06646697013696,7.06646697013696,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,NA,0,NA,99999,99999,99999,99999,1,1,1,1,1,1,1,1,1,0,1,NA
6750,4.969813299576,7,143,TRUE,7,8.42650353905697,8.50591381777684,8.62758173993429,9.09773142759353,2.13101734578012,0,2.28054033025341,3.96117096732595,2.95299615590462,15,1987,68,27,22,2,1,0.0979020979020979,0.0545258936867329,0.902097902097902,0.823365445743068,1,1,0.412587412587413,0.587412587412587,-0.0443563056970456
6756,4.87519732320115,7,130,TRUE,7,8.41489060253262,8.66299743937894,8.91235851371445,9.25604360176575,2.8097176954019,0,2.19690817789763,3.19497582028367,4.45390616848253,42,2006,78,31,16,4,1,0.1,0.0755029585798817,0.753846153846154,0.606745562130177,1,1,0.238461538461538,0.761538461538461,0.0879047409175201
6760,2.70805020110221,7,14,TRUE,7,9.25080338359622,9.5043155559772,9.47067209103718,9.65597608960103,5.08045491597653,5.66003430313045,0.634415338165656,1.01145591218059,1.00675204762342,7,2003,67,23,2,1,1,0.5,0.5,1,1,1,1,1,0,-0.161886054699833
6770,2.77258872223978,3,15,TRUE,3,6.00362507956895,5.99396142730657,8.67479835248447,8.47803647621504,6.29283997170912,3.8286413964891,1.39529603790582,1.85668035292414,5.17535672754052,4,2006,65,65,7,1,1,0.2,0.155555555555556,1,1,1,1,0.6,0.4,0.106872705709057
6787,4.67282883446191,7,106,TRUE,7,7.25519526294594,6.87212810133899,7.46669920272047,6.92775022319013,3.16833426180569,3.2188758248682,1.96279818419396,1.59590354030222,3.00914912702405,7,1986,72,54,16,2,1,0.132075471698113,0.0760056959772161,0.886792452830189,0.799216803132788,1,1,0.669811320754717,0.330188679245283,0.000601954063427491
6806,3.55534806148941,4,34,TRUE,4,7.77632120379702,7.76755166830428,9.07201222093449,8.89335244856621,5.05250421673366,4.10804404931616,1.92265947590587,2.53830304301038,5.03192819525857,10,2009,71,49,11,1,1,0.117647058823529,0.0916955017301038,1,1,1,1,0.382352941176471,0.617647058823529,0.638297015223653
6808,4.26267987704132,7,70,TRUE,7,7.99584777290932,7.59657932378794,8.58996661050422,7.90567273269438,2.14829501141761,0,1.45651933525093,2.41798635564966,4.15771028278462,19,2006,68,45,11,1,1,0.1,0.0955102040816327,1,1,1,1,0.171428571428571,0.828571428571429,-0.00568751002361126
6812,5.11198778835654,7,165,TRUE,7,9.07850856392706,9.28079883562474,9.41419439791943,9.73811927337676,2.71669856520873,0,2.75963622218876,4.51049798210319,3.50765227167125,11,1979,70,33,21,5,1,0.127272727272727,0.0600550964187328,0.818181818181818,0.681689623507805,1,1,0.393939393939394,0.606060606060606,-0.137979134949304
6824,5.34710753071747,7,209,TRUE,7,7.77421668930287,7.62281560322895,8.23254333452623,8.46821300919452,2.13523721175586,0,2.34046488274158,3.52722558145053,3.94977023784915,59,2004,75,30,15,5,1,0.138755980861244,0.0926031913188801,0.435406698564593,0.283624459146998,1,1,0.167464114832536,0.832535885167464,0.0236931510546494
6827,2.30258509299405,1,9,FALSE,1,8.60183205359879,8.91945316857545,11.5129254649702,11.5129254649702,11.5129254649702,11.5129254649702,1.29615714943691,1.94400463041601,0,15,2012,65,26,9,1,1,0.111111111111111,0.111111111111111,1,1,1,1,0,1,NA
6828,4.67282883446191,7,106,TRUE,7,7.68328269851935,7.1826449364451,7.89636914285154,7.21118704833556,2.41225643594973,0,1.99218952231676,2.36362815981179,3.13784206193772,2,1972,68,68,18,1,1,0.0660377358490566,0.0626557493770025,1,1,1,1,0.433962264150943,0.566037735849057,-0.0208751144881648
6830,4.9416424226093,7,139,TRUE,7,7.87145209033774,7.66121644488071,7.98752806106653,7.96334871736402,1.89345893682825,0,1.93559524571805,3.17308148581734,2.40572757987928,10,1971,91,51,20,2,1,0.0719424460431655,0.0533616272449666,0.920863309352518,0.854251850318307,1,1,0.482014388489209,0.517985611510791,0.00968249357784348
6835,3.36729582998647,4,28,TRUE,4,8.21669787820106,8.94845241722449,9.30285759588594,9.71188235184501,3.37504639259144,0,2.19959250420051,2.93542412340461,5.26055642591001,7,2009,62,30,8,1,1,0.142857142857143,0.13265306122449,1,1,1,1,0.0714285714285714,0.928571428571429,0.00185578468001119
6845,4.82028156560504,7,123,TRUE,7,7.94587408280171,7.72001794043224,8.00085966240327,7.75364071379436,2.95488207952431,2.94443897916644,1.95447365957025,2.02192820198526,3.02817117958124,14,1958,86,53,20,1,1,0.0569105691056911,0.0543988366712935,1,1,1,1,0.569105691056911,0.430894308943089,-0.0309601516530833
6854,2.19722457733622,3,8,TRUE,3,7.11632471742414,6.14452858782193,9.0573054010583,10.4386161436439,6.85210346297686,5.82878988401721,2.10294691278233,3.91655400920821,4.10099200719399,17,2006,72,31,4,1,1,0.375,0.28125,1,1,1,1,1,0,0.168687355618341
6863,2.484906649788,5,11,TRUE,5,8.65287321375472,8.73741888993533,9.45383587476362,9.10195640139252,6.28186889425769,5.34710753071747,0.582649458856089,0.690517372681764,3.46185622170234,17,2008,69,27,3,1,1,0.454545454545455,0.421487603305785,1,1,1,1,1,0,0.11872024903203
6873,4.33073334028633,7,75,TRUE,7,6.16828256462822,6.23539063760472,8.25594128130335,8.42702994340472,6.23633331057562,3.95124371858143,2.07621841339132,3.22892322091384,4.60981559004913,99999,99999,99999,99999,19,3,1,0.186666666666667,0.0833777777777778,0.52,0.488355555555556,1,1,0.6,0.4,-0.045023186182124
6879,4.34380542185368,6,76,TRUE,6,8.11409430793673,8.35422932075194,8.62504603077704,8.55324195422468,2.86503232862966,0,1.63618756811599,2.15616937122007,4.24758572564357,32,2007,84,27,13,1,1,0.0789473684210526,0.0772160664819945,1,1,1,1,0.315789473684211,0.684210526315789,0.317776840911201
6893,3.63758615972639,4,37,TRUE,4,8.00199653338858,7.93200315236138,8.67830728916613,8.89323635458414,3.25195166217818,0,1.4965430723496,2.33009714694145,5.12514906081341,18,2009,77,28,11,1,1,0.108108108108108,0.0986121256391527,1,1,1,1,0.108108108108108,0.891891891891892,0.283264953337212
6897,2.70805020110221,7,14,TRUE,7,8.31921299791213,8.24100137743433,8.86592013381802,8.83461494629211,5.02158860657842,4.45811886586074,1.07458575690781,1.90677502513592,2.962482471988,20,2006,71,42,2,1,1,0.5,0.5,1,1,1,1,1,0,-0.0385753014219245
6902,3.2188758248682,6,24,TRUE,6,7.47578076355239,7.43232883983741,8.47810328040707,8.53010794518811,2.32777403141918,0,1.71721470178895,2.40401604745729,4.30312128065512,21,2004,66,29,10,2,1,0.208333333333333,0.118055555555556,0.958333333333333,0.920138888888889,1,1,0.333333333333333,0.666666666666667,-0.27005863770457
6934,5.19295685089021,7,179,TRUE,7,9.23803445523076,9.37798897218765,9.26639958984504,9.37798897218765,1.5919732691148,0,2.08064939409121,3.95164446286702,2.87475987590683,43,1982,76,31,18,2,1,0.0782122905027933,0.0662588558409538,0.631284916201117,0.534471458443869,1,1,0.284916201117318,0.715083798882682,0.0629343209563605
6939,4.71849887129509,7,111,TRUE,7,7.58773054394262,7.57842164911293,7.58994964749442,8.16279850286087,1.58872324158383,0,1.87111875798975,2.78021575487147,2.52457416909661,16,1962,95,33,18,1,1,0.0630630630630631,0.0603035467900333,1,1,1,1,0.369369369369369,0.630630630630631,-0.0898076737364148
6944,2.94443897916644,7,18,TRUE,7,6.65554660463159,6.53958491147879,7.87804257141481,6.88697956540302,4.45557174029739,3.20590913385495,1.8526340206844,1.86205556424821,3.34987981895199,11,2006,72,41,3,1,1,0.388888888888889,0.351851851851852,1,1,1,1,1,0,-0.693164511028954
6947,2.30258509299405,7,9,TRUE,7,5.84873568931051,6.30261897574491,6.5350359323308,6.61069604471776,2.95948925284693,2.63905732961526,1.19027537298651,0.781750427107552,0.468301884720348,99999,99999,99999,99999,2,2,1,0.888888888888889,0.802469135802469,0.888888888888889,0.802469135802469,1,1,1,0,0.123357533813988
6968,4.02535169073515,5,55,TRUE,5,6.81879538625692,6.45833828334479,8.003566228595,7.34018683532012,3.84663162176606,0,1.6248626070278,1.78755985734809,4.74179271737792,20,2006,71,51,12,1,1,0.0909090909090909,0.0869421487603306,1,1,1,1,0.363636363636364,0.636363636363636,-0.0869279372569013
6977,3.87120101090789,7,47,TRUE,7,7.2790257173927,6.56667242980324,8.02901011237111,6.75809450442773,4.40762617947422,4.29045944114839,2.28889537898294,4.88300029649635,3.71974875169929,17,1987,79,29,11,1,1,0.148936170212766,0.125396106835672,1,1,1,1,0.638297872340426,0.361702127659574,-0.196554959705163
6987,4.12713438504509,6,61,TRUE,6,9.2594036838514,9.71486619359364,9.64208950713628,10.0056604932707,2.30902405943391,0,1.70378480577002,2.46045922765111,4.4235801981771,38,2007,73,34,11,1,1,0.0983606557377049,0.097016930932545,1,1,1,1,0.114754098360656,0.885245901639344,0.232139182282884
6988,3.95124371858143,5,51,TRUE,5,7.34525374929025,7.51043055637801,8.38088856977467,7.96553515640907,3.18791454467109,0,1.52043467581214,2.16193239110444,4.75877946967346,19,2008,74,30,12,1,1,0.0980392156862745,0.0903498654363706,1,1,1,1,0.254901960784314,0.745098039215686,0.0713615833292407
6992,3.85014760171006,5,46,TRUE,5,8.79538758001913,9.10699707869146,9.38988862003067,9.68144268872461,2.50280988368918,0,1.54900064251181,2.59637770304201,4.80122181482208,5,2008,90,46,10,1,1,0.108695652173913,0.103024574669187,1,1,1,1,0,1,0.147212932362438
6996,2.56494935746154,3,12,TRUE,3,7.87633398202512,7.5792488256646,7.9881495684966,8.48825197785555,4.2474033014341,4.59004366440258,1.82900778798427,2.92809065963774,1.38411935964175,6,2004,66,40,6,1,1,0.25,0.194444444444444,1,1,1,1,1,0,-1.07532471351337
7005,5.62762111369064,7,277,TRUE,7,8.23850267609329,8.00336305862995,8.3480469960024,8.3719361787591,2.74628645650803,2.56494935746154,2.25225852365448,3.17296935504444,3.19166660740601,13,2001,70,33,22,4,1,0.075812274368231,0.0566539378852846,0.487364620938628,0.371841155234657,1,1,0.51985559566787,0.48014440433213,0.0356047657905562
